"gender","department","job_title","total_salary","current_year","birth_year","hired_year","termination_year","status","employees"
Male,Marketing,Marketing Specialist,5941431.650000001,2025,1979,2021,,Active,149
Male,Marketing,Performance Marketing Analyst,430790.73,2025,1979,2021,2021,Inactive,10
Male,Marketing,Performance Marketing Analyst,634968.0799999998,2025,1979,2021,2022,Inactive,16
Male,Marketing,Performance Marketing Analyst,866788.29,2025,1979,2021,2023,Inactive,22
Male,Marketing,Performance Marketing Analyst,743092.8899999999,2025,1979,2021,2024,Inactive,18
Male,Marketing,Performance Marketing Analyst,132084.79,2025,1979,2021,2025,Inactive,3
Male,Marketing,Performance Marketing Analyst,5840924.2700000005,2025,1979,2021,,Active,150
Male,Marketing,PPC Specialist,429460.11000000004,2025,1979,2021,2021,Inactive,11
Male,Marketing,PPC Specialist,574778.0700000001,2025,1979,2021,2022,Inactive,14
Male,Marketing,PPC Specialist,835787.51,2025,1979,2021,2023,Inactive,21
Male,Marketing,PPC Specialist,865079.8700000001,2025,1979,2021,2024,Inactive,22
Male,Marketing,PPC Specialist,210710.68000000002,2025,1979,2021,2025,Inactive,5
Male,Marketing,PPC Specialist,6486079.569999998,2025,1979,2021,,Active,163
Male,Marketing,PR Manager,283141.72000000003,2025,1979,2021,2021,Inactive,7
Male,Marketing,PR Manager,859192.3900000001,2025,1979,2021,2022,Inactive,20
Male,Marketing,PR Manager,1208384.48,2025,1979,2021,2023,Inactive,30
Male,Marketing,PR Manager,710332.58,2025,1979,2021,2024,Inactive,18
Male,Marketing,PR Manager,160735.7,2025,1979,2021,2025,Inactive,4
Male,Marketing,PR Manager,6999793.790000003,2025,1979,2021,,Active,176
Male,Marketing,Product Marketing Manager,244530.69,2025,1979,2021,2021,Inactive,6
Male,Marketing,Product Marketing Manager,435699.34,2025,1979,2021,2022,Inactive,11
Male,Marketing,Product Marketing Manager,552074.08,2025,1979,2021,2023,Inactive,14
Male,Marketing,Product Marketing Manager,637988.6300000001,2025,1979,2021,2024,Inactive,16
Male,Marketing,Product Marketing Manager,264536.57000000007,2025,1979,2021,2025,Inactive,6
Male,Marketing,Product Marketing Manager,5997668.990000001,2025,1979,2021,,Active,153
Male,Marketing,SEO Specialist,522322.48,2025,1979,2021,2021,Inactive,13
Male,Marketing,SEO Specialist,1060619.1,2025,1979,2021,2022,Inactive,27
Male,Marketing,SEO Specialist,425828.0300000001,2025,1979,2021,2023,Inactive,11
Male,Marketing,SEO Specialist,591110.42,2025,1979,2021,2024,Inactive,14
Male,Marketing,SEO Specialist,190997.65,2025,1979,2021,2025,Inactive,5
Male,Marketing,SEO Specialist,6060208.22,2025,1979,2021,,Active,151
Male,Marketing,Social Media Manager,245308.33000000002,2025,1979,2021,2021,Inactive,6
Male,Marketing,Social Media Manager,660326.74,2025,1979,2021,2022,Inactive,16
Male,Marketing,Social Media Manager,481434.0800000001,2025,1979,2021,2023,Inactive,12
Male,Marketing,Social Media Manager,718858.31,2025,1979,2021,2024,Inactive,18
Male,Marketing,Social Media Manager,277907.91,2025,1979,2021,2025,Inactive,7
Male,Marketing,Social Media Manager,6297049.360000004,2025,1979,2021,,Active,159
Male,Operations,Demand Planner,338537.5299999999,2025,1979,2021,2021,Inactive,9
Male,Operations,Demand Planner,833980.9399999998,2025,1979,2021,2022,Inactive,21
Male,Operations,Demand Planner,843757.41,2025,1979,2021,2023,Inactive,21
Male,Operations,Demand Planner,993489.9900000001,2025,1979,2021,2024,Inactive,24
Male,Operations,Demand Planner,198521.27000000002,2025,1979,2021,2025,Inactive,5
Male,Operations,Demand Planner,5910038.36,2025,1979,2021,,Active,149
Male,Operations,Distribution Supervisor,349812.0800000001,2025,1979,2021,2021,Inactive,9
Male,Operations,Distribution Supervisor,857899.31,2025,1979,2021,2022,Inactive,21
Male,Operations,Distribution Supervisor,666527.1900000001,2025,1979,2021,2023,Inactive,17
Male,Operations,Distribution Supervisor,1124557.6399999997,2025,1979,2021,2024,Inactive,29
Male,Operations,Distribution Supervisor,190014.83,2025,1979,2021,2025,Inactive,5
Male,Operations,Distribution Supervisor,6205074.4799999995,2025,1979,2021,,Active,155
Male,Operations,Facilities Manager,436294.37,2025,1979,2021,2021,Inactive,11
Male,Operations,Facilities Manager,658679.0700000001,2025,1979,2021,2022,Inactive,17
Male,Operations,Facilities Manager,748169.7599999999,2025,1979,2021,2023,Inactive,18
Male,Operations,Facilities Manager,581966.1299999999,2025,1979,2021,2024,Inactive,14
Male,Operations,Facilities Manager,109712.53,2025,1979,2021,2025,Inactive,3
Male,Operations,Facilities Manager,7042344.710000001,2025,1979,2021,,Active,176
Male,Operations,Fleet Coordinator,488604.87,2025,1979,2021,2021,Inactive,12
Male,Operations,Fleet Coordinator,547722.47,2025,1979,2021,2022,Inactive,15
Male,Operations,Fleet Coordinator,946310.2399999999,2025,1979,2021,2023,Inactive,24
Male,Operations,Fleet Coordinator,672371.0100000001,2025,1979,2021,2024,Inactive,16
Male,Operations,Fleet Coordinator,159050.61000000002,2025,1979,2021,2025,Inactive,4
Male,Operations,Fleet Coordinator,6032851.5500000045,2025,1979,2021,,Active,153
Male,Operations,Inventory Analyst,501361.49,2025,1979,2021,2021,Inactive,12
Male,Operations,Inventory Analyst,758960.4599999997,2025,1979,2021,2022,Inactive,19
Male,Operations,Inventory Analyst,658332.0,2025,1979,2021,2023,Inactive,16
Male,Operations,Inventory Analyst,754120.4100000001,2025,1979,2021,2024,Inactive,20
Male,Operations,Inventory Analyst,168540.31999999998,2025,1979,2021,2025,Inactive,4
Male,Operations,Inventory Analyst,6696685.449999999,2025,1979,2021,,Active,167
Male,Operations,Logistics Specialist,320246.75999999995,2025,1979,2021,2021,Inactive,8
Male,Operations,Logistics Specialist,767570.7699999999,2025,1979,2021,2022,Inactive,19
Male,Operations,Logistics Specialist,801571.6599999999,2025,1979,2021,2023,Inactive,20
Male,Operations,Logistics Specialist,801439.89,2025,1979,2021,2024,Inactive,20
Male,Operations,Logistics Specialist,245716.49,2025,1979,2021,2025,Inactive,6
Male,Operations,Logistics Specialist,6439763.739999999,2025,1979,2021,,Active,158
Male,Operations,Manufacturing Supervisor,331793.18000000005,2025,1979,2021,2021,Inactive,9
Male,Operations,Manufacturing Supervisor,893794.37,2025,1979,2021,2022,Inactive,22
Male,Operations,Manufacturing Supervisor,524760.19,2025,1979,2021,2023,Inactive,13
Male,Operations,Manufacturing Supervisor,536756.26,2025,1979,2021,2024,Inactive,14
Male,Operations,Manufacturing Supervisor,191060.4,2025,1979,2021,2025,Inactive,5
Male,Operations,Manufacturing Supervisor,6254652.379999999,2025,1979,2021,,Active,156
Male,Operations,Operations Analyst,440500.39999999997,2025,1979,2021,2021,Inactive,11
Male,Operations,Operations Analyst,843355.3699999999,2025,1979,2021,2022,Inactive,21
Male,Operations,Operations Analyst,875775.8800000002,2025,1979,2021,2023,Inactive,22
Male,Operations,Operations Analyst,715468.0899999999,2025,1979,2021,2024,Inactive,18
Male,Operations,Operations Analyst,278529.38,2025,1979,2021,2025,Inactive,7
Male,Operations,Operations Analyst,5092306.780000001,2025,1979,2021,,Active,129
Male,Operations,Operations Coordinator,494489.60000000003,2025,1979,2021,2021,Inactive,13
Male,Operations,Operations Coordinator,559657.77,2025,1979,2021,2022,Inactive,13
Male,Operations,Operations Coordinator,992528.8799999999,2025,1979,2021,2023,Inactive,26
Male,Operations,Operations Coordinator,1030118.3799999999,2025,1979,2021,2024,Inactive,26
Male,Operations,Operations Coordinator,154829.53999999998,2025,1979,2021,2025,Inactive,4
Male,Operations,Operations Coordinator,7371791.709999999,2025,1979,2021,,Active,181
Male,Operations,Operations Manager,283098.18,2025,1979,2021,2021,Inactive,7
Male,Operations,Operations Manager,665451.4,2025,1979,2021,2022,Inactive,17
Male,Operations,Operations Manager,554101.45,2025,1979,2021,2023,Inactive,14
Male,Operations,Operations Manager,718623.0,2025,1979,2021,2024,Inactive,18
Male,Operations,Operations Manager,201943.38,2025,1979,2021,2025,Inactive,5
Male,Operations,Operations Manager,6819537.769999997,2025,1979,2021,,Active,170
Male,Operations,Plant Manager,266510.14999999997,2025,1979,2021,2021,Inactive,7
Male,Operations,Plant Manager,585369.64,2025,1979,2021,2022,Inactive,14
Male,Operations,Plant Manager,580775.84,2025,1979,2021,2023,Inactive,14
Male,Operations,Plant Manager,594079.89,2025,1979,2021,2024,Inactive,14
Male,Operations,Plant Manager,207600.19,2025,1979,2021,2025,Inactive,5
Male,Operations,Plant Manager,6773961.779999996,2025,1979,2021,,Active,169
Male,Operations,Process Improvement Analyst,199900.28,2025,1979,2021,2021,Inactive,5
Male,Operations,Process Improvement Analyst,685218.21,2025,1979,2021,2022,Inactive,17
Male,Operations,Process Improvement Analyst,963373.4299999999,2025,1979,2021,2023,Inactive,23
Male,Operations,Process Improvement Analyst,695113.07,2025,1979,2021,2024,Inactive,17
Male,Operations,Process Improvement Analyst,118037.19,2025,1979,2021,2025,Inactive,3
Male,Operations,Process Improvement Analyst,6263818.749999999,2025,1979,2021,,Active,156
Male,Operations,Procurement Officer,324215.65,2025,1979,2021,2021,Inactive,8
Male,Operations,Procurement Officer,313137.56,2025,1979,2021,2022,Inactive,8
Male,Operations,Procurement Officer,736230.4099999999,2025,1979,2021,2023,Inactive,18
Male,Operations,Procurement Officer,714248.6799999999,2025,1979,2021,2024,Inactive,17
Male,Operations,Procurement Officer,236302.96,2025,1979,2021,2025,Inactive,6
Male,Operations,Procurement Officer,6136479.649999998,2025,1979,2021,,Active,156
Male,Operations,Production Planner,30697.96,2025,1979,2021,2021,Inactive,1
Male,Operations,Production Planner,812719.7,2025,1979,2021,2022,Inactive,21
Male,Operations,Production Planner,844538.0800000002,2025,1979,2021,2023,Inactive,21
Male,Operations,Production Planner,697404.3099999999,2025,1979,2021,2024,Inactive,18
Male,Operations,Production Planner,175770.97,2025,1979,2021,2025,Inactive,4
Male,Operations,Production Planner,6173369.659999999,2025,1979,2021,,Active,150
Male,Operations,Purchasing Assistant,378171.81000000006,2025,1979,2021,2021,Inactive,9
Male,Operations,Purchasing Assistant,852138.9199999999,2025,1979,2021,2022,Inactive,21
Male,Operations,Purchasing Assistant,388650.58999999997,2025,1979,2021,2023,Inactive,10
Male,Operations,Purchasing Assistant,649206.9699999999,2025,1979,2021,2024,Inactive,17
Male,Operations,Purchasing Assistant,235477.64,2025,1979,2021,2025,Inactive,6
Male,Operations,Purchasing Assistant,6614178.119999999,2025,1979,2021,,Active,163
Male,Operations,Quality Assurance Coordinator,555484.2999999999,2025,1979,2021,2021,Inactive,14
Male,Operations,Quality Assurance Coordinator,631606.5999999999,2025,1979,2021,2022,Inactive,16
Male,Operations,Quality Assurance Coordinator,844415.89,2025,1979,2021,2023,Inactive,22
Male,Operations,Quality Assurance Coordinator,774688.3,2025,1979,2021,2024,Inactive,19
Male,Operations,Quality Assurance Coordinator,205974.91,2025,1979,2021,2025,Inactive,5
Male,Operations,Quality Assurance Coordinator,5953481.779999998,2025,1979,2021,,Active,149
Male,Operations,Scheduling Analyst,280204.14,2025,1979,2021,2021,Inactive,7
Male,Operations,Scheduling Analyst,871715.7999999999,2025,1979,2021,2022,Inactive,23
Male,Operations,Scheduling Analyst,1061161.0300000003,2025,1979,2021,2023,Inactive,27
Male,Operations,Scheduling Analyst,480258.06999999995,2025,1979,2021,2024,Inactive,11
Male,Operations,Scheduling Analyst,203690.17,2025,1979,2021,2025,Inactive,5
Male,Operations,Scheduling Analyst,6449130.870000002,2025,1979,2021,,Active,164
Male,Operations,Supply Chain Analyst,386726.04999999993,2025,1979,2021,2021,Inactive,9
Male,Operations,Supply Chain Analyst,673814.53,2025,1979,2021,2022,Inactive,16
Male,Operations,Supply Chain Analyst,707259.6,2025,1979,2021,2023,Inactive,17
Male,Operations,Supply Chain Analyst,743403.44,2025,1979,2021,2024,Inactive,18
Male,Operations,Supply Chain Analyst,131558.23,2025,1979,2021,2025,Inactive,3
Male,Operations,Supply Chain Analyst,6854319.389999999,2025,1979,2021,,Active,169
Male,Operations,Vendor Manager,381911.63000000006,2025,1979,2021,2021,Inactive,10
Male,Operations,Vendor Manager,709912.2999999999,2025,1979,2021,2022,Inactive,18
Male,Operations,Vendor Manager,453023.36999999994,2025,1979,2021,2023,Inactive,11
Male,Operations,Vendor Manager,721946.5499999998,2025,1979,2021,2024,Inactive,18
Male,Operations,Vendor Manager,169126.05000000002,2025,1979,2021,2025,Inactive,4
Male,Operations,Vendor Manager,6364911.190000006,2025,1979,2021,,Active,161
Male,Operations,Warehouse Manager,228081.61,2025,1979,2021,2021,Inactive,6
Male,Operations,Warehouse Manager,424217.36,2025,1979,2021,2022,Inactive,11
Male,Operations,Warehouse Manager,278443.16,2025,1979,2021,2023,Inactive,7
Male,Operations,Warehouse Manager,564624.7100000001,2025,1979,2021,2024,Inactive,14
Male,Operations,Warehouse Manager,248704.63,2025,1979,2021,2025,Inactive,6
Male,Operations,Warehouse Manager,5917670.339999999,2025,1979,2021,,Active,148
Male,Sales,Account Executive,276467.98,2025,1979,2021,2021,Inactive,7
Male,Sales,Account Executive,888261.0400000002,2025,1979,2021,2022,Inactive,23
Male,Sales,Account Executive,912641.6299999999,2025,1979,2021,2023,Inactive,22
Male,Sales,Account Executive,714770.29,2025,1979,2021,2024,Inactive,18
Male,Sales,Account Executive,105250.23999999999,2025,1979,2021,2025,Inactive,3
Male,Sales,Account Executive,7225852.840000004,2025,1979,2021,,Active,178
Male,Sales,Account Manager,360233.27,2025,1979,2021,2021,Inactive,9
Male,Sales,Account Manager,675948.3700000001,2025,1979,2021,2022,Inactive,16
Male,Sales,Account Manager,785432.66,2025,1979,2021,2023,Inactive,20
Male,Sales,Account Manager,464834.74,2025,1979,2021,2024,Inactive,12
Male,Sales,Account Manager,286428.89,2025,1979,2021,2025,Inactive,8
Male,Sales,Account Manager,6049042.849999999,2025,1979,2021,,Active,152
Male,Sales,Area Sales Manager,393228.68,2025,1979,2021,2021,Inactive,9
Male,Sales,Area Sales Manager,571637.24,2025,1979,2021,2022,Inactive,14
Male,Sales,Area Sales Manager,631238.5299999999,2025,1979,2021,2023,Inactive,16
Male,Sales,Area Sales Manager,794964.7800000001,2025,1979,2021,2024,Inactive,21
Male,Sales,Area Sales Manager,122902.28,2025,1979,2021,2025,Inactive,3
Male,Sales,Area Sales Manager,6306719.4,2025,1979,2021,,Active,158
Male,Sales,Business Development Executive,427527.97,2025,1979,2021,2021,Inactive,11
Male,Sales,Business Development Executive,835680.7900000003,2025,1979,2021,2022,Inactive,20
Male,Sales,Business Development Executive,842038.4099999998,2025,1979,2021,2023,Inactive,20
Male,Sales,Business Development Executive,828334.8399999999,2025,1979,2021,2024,Inactive,20
Male,Sales,Business Development Executive,183280.65000000002,2025,1979,2021,2025,Inactive,5
Male,Sales,Business Development Executive,6766307.150000003,2025,1979,2021,,Active,167
Male,Sales,Channel Sales Manager,343331.92,2025,1979,2021,2021,Inactive,9
Male,Sales,Channel Sales Manager,875075.4700000001,2025,1979,2021,2022,Inactive,22
Male,Sales,Channel Sales Manager,1097091.1199999996,2025,1979,2021,2023,Inactive,27
Male,Sales,Channel Sales Manager,443974.63,2025,1979,2021,2024,Inactive,11
Male,Sales,Channel Sales Manager,282109.15,2025,1979,2021,2025,Inactive,7
Male,Sales,Channel Sales Manager,5741806.390000001,2025,1979,2021,,Active,142
Male,Sales,Customer Success Manager,181618.47999999998,2025,1979,2021,2021,Inactive,4
Male,Sales,Customer Success Manager,690688.5199999999,2025,1979,2021,2022,Inactive,16
Male,Sales,Customer Success Manager,675885.38,2025,1979,2021,2023,Inactive,17
Male,Sales,Customer Success Manager,750448.7300000001,2025,1979,2021,2024,Inactive,18
Male,Sales,Customer Success Manager,251518.99,2025,1979,2021,2025,Inactive,6
Male,Sales,Customer Success Manager,6064694.39,2025,1979,2021,,Active,149
Male,Sales,Enterprise Sales Executive,335027.04,2025,1979,2021,2021,Inactive,9
Male,Sales,Enterprise Sales Executive,902277.33,2025,1979,2021,2022,Inactive,23
Male,Sales,Enterprise Sales Executive,911643.6300000001,2025,1979,2021,2023,Inactive,23
Male,Sales,Enterprise Sales Executive,541813.4199999999,2025,1979,2021,2024,Inactive,14
Male,Sales,Enterprise Sales Executive,154216.13999999998,2025,1979,2021,2025,Inactive,4
Male,Sales,Enterprise Sales Executive,6210298.77,2025,1979,2021,,Active,155
Male,Sales,Field Sales Representative,425423.53,2025,1979,2021,2021,Inactive,11
Male,Sales,Field Sales Representative,686496.9,2025,1979,2021,2022,Inactive,18
Male,Sales,Field Sales Representative,832089.3200000001,2025,1979,2021,2023,Inactive,21
Male,Sales,Field Sales Representative,602588.88,2025,1979,2021,2024,Inactive,15
Male,Sales,Field Sales Representative,129168.81000000001,2025,1979,2021,2025,Inactive,4
Male,Sales,Field Sales Representative,6420982.449999999,2025,1979,2021,,Active,163
Male,Sales,Inside Sales Associate,190805.33,2025,1979,2021,2021,Inactive,5
Male,Sales,Inside Sales Associate,1061643.97,2025,1979,2021,2022,Inactive,27
Male,Sales,Inside Sales Associate,851989.06,2025,1979,2021,2023,Inactive,22
Male,Sales,Inside Sales Associate,923931.89,2025,1979,2021,2024,Inactive,22
Male,Sales,Inside Sales Associate,150851.95,2025,1979,2021,2025,Inactive,4
Male,Sales,Inside Sales Associate,6484890.660000001,2025,1979,2021,,Active,160
Male,Sales,Key Account Manager,248288.65000000002,2025,1979,2021,2021,Inactive,6
Male,Sales,Key Account Manager,580362.9800000001,2025,1979,2021,2022,Inactive,15
Male,Sales,Key Account Manager,933052.22,2025,1979,2021,2023,Inactive,23
Male,Sales,Key Account Manager,734878.0199999999,2025,1979,2021,2024,Inactive,19
Male,Sales,Key Account Manager,295333.62,2025,1979,2021,2025,Inactive,7
Male,Sales,Key Account Manager,6433840.000000003,2025,1979,2021,,Active,163
Male,Sales,Lead Generation Specialist,344944.7100000001,2025,1979,2021,2021,Inactive,9
Male,Sales,Lead Generation Specialist,512304.58,2025,1979,2021,2022,Inactive,13
Male,Sales,Lead Generation Specialist,678006.05,2025,1979,2021,2023,Inactive,17
Male,Sales,Lead Generation Specialist,495443.07999999996,2025,1979,2021,2024,Inactive,13
Male,Sales,Lead Generation Specialist,148691.84,2025,1979,2021,2025,Inactive,4
Male,Sales,Lead Generation Specialist,6553256.670000001,2025,1979,2021,,Active,165
Male,Sales,Regional Sales Director,259196.72000000003,2025,1979,2021,2021,Inactive,6
Male,Sales,Regional Sales Director,679719.96,2025,1979,2021,2022,Inactive,17
Male,Sales,Regional Sales Director,757689.67,2025,1979,2021,2023,Inactive,20
Male,Sales,Regional Sales Director,739495.23,2025,1979,2021,2024,Inactive,18
Male,Sales,Regional Sales Director,103605.44,2025,1979,2021,2025,Inactive,3
Male,Sales,Regional Sales Director,6547434.039999999,2025,1979,2021,,Active,163
Male,Sales,Retail Sales Associate,429407.75999999995,2025,1979,2021,2021,Inactive,11
Male,Sales,Retail Sales Associate,986126.8400000001,2025,1979,2021,2022,Inactive,24
Male,Sales,Retail Sales Associate,855641.81,2025,1979,2021,2023,Inactive,22
Male,Sales,Retail Sales Associate,723861.1099999999,2025,1979,2021,2024,Inactive,17
Male,Sales,Retail Sales Associate,367065.63999999996,2025,1979,2021,2025,Inactive,9
Male,Sales,Retail Sales Associate,6894157.669999997,2025,1979,2021,,Active,172
Male,Sales,Sales Consultant,71047.15,2025,1979,2021,2021,Inactive,2
Male,Sales,Sales Consultant,459181.51,2025,1979,2021,2022,Inactive,12
Male,Sales,Sales Consultant,549481.02,2025,1979,2021,2023,Inactive,14
Male,Sales,Sales Consultant,784960.92,2025,1979,2021,2024,Inactive,20
Male,Sales,Sales Consultant,336899.88,2025,1979,2021,2025,Inactive,9
Male,Sales,Sales Consultant,6285977.960000002,2025,1979,2021,,Active,158
Male,Sales,Sales Enablement Specialist,351997.77,2025,1979,2021,2021,Inactive,9
Male,Sales,Sales Enablement Specialist,508415.77,2025,1979,2021,2022,Inactive,12
Male,Sales,Sales Enablement Specialist,744071.01,2025,1979,2021,2023,Inactive,19
Male,Sales,Sales Enablement Specialist,1066167.82,2025,1979,2021,2024,Inactive,27
Male,Sales,Sales Enablement Specialist,40741.41,2025,1979,2021,2025,Inactive,1
Male,Sales,Sales Enablement Specialist,7094512.839999998,2025,1979,2021,,Active,177
Male,Sales,Sales Engineer,125831.38999999998,2025,1979,2021,2021,Inactive,3
Male,Sales,Sales Engineer,835792.7,2025,1979,2021,2022,Inactive,21
Male,Sales,Sales Engineer,719063.75,2025,1979,2021,2023,Inactive,18
Male,Sales,Sales Engineer,823386.73,2025,1979,2021,2024,Inactive,21
Male,Sales,Sales Engineer,155437.93,2025,1979,2021,2025,Inactive,4
Male,Sales,Sales Engineer,6228433.759999999,2025,1979,2021,,Active,156
Male,Sales,Sales Manager,449010.51999999996,2025,1979,2021,2021,Inactive,11
Male,Sales,Sales Manager,717520.7799999999,2025,1979,2021,2022,Inactive,18
Male,Sales,Sales Manager,1013674.5500000002,2025,1979,2021,2023,Inactive,24
Male,Sales,Sales Manager,1157923.67,2025,1979,2021,2024,Inactive,28
Male,Sales,Sales Manager,161251.28,2025,1979,2021,2025,Inactive,4
Male,Sales,Sales Manager,7296991.100000001,2025,1979,2021,,Active,181
Male,Sales,Sales Operations Analyst,395158.36,2025,1979,2021,2021,Inactive,10
Male,Sales,Sales Operations Analyst,577191.31,2025,1979,2021,2022,Inactive,14
Male,Sales,Sales Operations Analyst,416867.58,2025,1979,2021,2023,Inactive,10
Male,Sales,Sales Operations Analyst,697001.7100000001,2025,1979,2021,2024,Inactive,18
Male,Sales,Sales Operations Analyst,88945.70000000001,2025,1979,2021,2025,Inactive,2
Male,Sales,Sales Operations Analyst,5598221.949999996,2025,1979,2021,,Active,138
Male,Sales,Sales Representative,495686.91000000003,2025,1979,2021,2021,Inactive,13
Male,Sales,Sales Representative,1050739.77,2025,1979,2021,2022,Inactive,28
Male,Sales,Sales Representative,808738.8100000002,2025,1979,2021,2023,Inactive,20
Male,Sales,Sales Representative,785597.74,2025,1979,2021,2024,Inactive,20
Male,Sales,Sales Representative,144663.8,2025,1979,2021,2025,Inactive,3
Male,Sales,Sales Representative,6949209.449999997,2025,1979,2021,,Active,174
Male,Sales,Territory Manager,355484.6,2025,1979,2021,2021,Inactive,8
Male,Sales,Territory Manager,786219.93,2025,1979,2021,2022,Inactive,19
Male,Sales,Territory Manager,622832.99,2025,1979,2021,2023,Inactive,16
Male,Sales,Territory Manager,396889.01,2025,1979,2021,2024,Inactive,10
Male,Sales,Territory Manager,46948.85,2025,1979,2021,2025,Inactive,1
Male,Sales,Territory Manager,6354461.840000004,2025,1979,2021,,Active,159
Female,Finance,Accountant,71064.04000000001,2025,1980,2021,2021,Inactive,2
Female,Finance,Accountant,942135.02,2025,1980,2021,2022,Inactive,24
Female,Finance,Accountant,613495.35,2025,1980,2021,2023,Inactive,16
Female,Finance,Accountant,464228.57,2025,1980,2021,2024,Inactive,12
Female,Finance,Accountant,196068.22,2025,1980,2021,2025,Inactive,5
Female,Finance,Accountant,5361951.210000003,2025,1980,2021,,Active,136
Female,Finance,Accounts Payable Specialist,130487.29999999999,2025,1980,2021,2021,Inactive,3
Female,Finance,Accounts Payable Specialist,670837.17,2025,1980,2021,2022,Inactive,17
Female,Finance,Accounts Payable Specialist,872377.05,2025,1980,2021,2023,Inactive,21
Female,Finance,Accounts Payable Specialist,598469.5499999999,2025,1980,2021,2024,Inactive,15
Female,Finance,Accounts Payable Specialist,108985.56,2025,1980,2021,2025,Inactive,3
Female,Finance,Accounts Payable Specialist,6099972.529999995,2025,1980,2021,,Active,151
Female,Finance,Accounts Receivable Specialist,102945.3,2025,1980,2021,2021,Inactive,3
Female,Finance,Accounts Receivable Specialist,510355.98,2025,1980,2021,2022,Inactive,14
Female,Finance,Accounts Receivable Specialist,588047.72,2025,1980,2021,2023,Inactive,15
Female,Finance,Accounts Receivable Specialist,539420.6799999999,2025,1980,2021,2024,Inactive,13
Female,Finance,Accounts Receivable Specialist,203302.37,2025,1980,2021,2025,Inactive,5
Female,Finance,Accounts Receivable Specialist,5069997.029999999,2025,1980,2021,,Active,128
Female,Finance,Bookkeeper,136310.79,2025,1980,2021,2021,Inactive,4
Female,Finance,Bookkeeper,433172.11,2025,1980,2021,2022,Inactive,12
Female,Finance,Bookkeeper,539843.77,2025,1980,2021,2023,Inactive,14
Female,Finance,Bookkeeper,584120.4099999999,2025,1980,2021,2024,Inactive,15
Female,Finance,Bookkeeper,138771.23,2025,1980,2021,2025,Inactive,4
Female,Finance,Bookkeeper,4941513.6,2025,1980,2021,,Active,125
Female,Finance,Budget Analyst,90330.92,2025,1980,2021,2021,Inactive,2
Female,Finance,Budget Analyst,791830.07,2025,1980,2021,2022,Inactive,20
Female,Finance,Budget Analyst,905144.6,2025,1980,2021,2023,Inactive,22
Female,Finance,Budget Analyst,850321.4899999999,2025,1980,2021,2024,Inactive,20
Female,Finance,Budget Analyst,162219.38999999998,2025,1980,2021,2025,Inactive,4
Female,Finance,Budget Analyst,4850101.670000001,2025,1980,2021,,Active,120
Female,Finance,Compliance Analyst,492616.51000000007,2025,1980,2021,2021,Inactive,12
Female,Finance,Compliance Analyst,564714.03,2025,1980,2021,2022,Inactive,16
Female,Finance,Compliance Analyst,566287.1799999999,2025,1980,2021,2023,Inactive,14
Female,Finance,Compliance Analyst,773063.5100000001,2025,1980,2021,2024,Inactive,19
Female,Finance,Compliance Analyst,106042.96,2025,1980,2021,2025,Inactive,3
Female,Finance,Compliance Analyst,5103695.019999999,2025,1980,2021,,Active,127
Female,Finance,Controller,36501.31,2025,1980,2021,2021,Inactive,1
Female,Finance,Controller,659727.65,2025,1980,2021,2022,Inactive,17
Female,Finance,Controller,595329.24,2025,1980,2021,2023,Inactive,15
Female,Finance,Controller,673243.1700000002,2025,1980,2021,2024,Inactive,18
Female,Finance,Controller,237337.47999999998,2025,1980,2021,2025,Inactive,6
Female,Finance,Controller,4764815.649999999,2025,1980,2021,,Active,122
Female,Finance,Cost Analyst,111993.04000000001,2025,1980,2021,2021,Inactive,3
Female,Finance,Cost Analyst,923637.9100000001,2025,1980,2021,2022,Inactive,23
Female,Finance,Cost Analyst,551242.37,2025,1980,2021,2023,Inactive,14
Female,Finance,Cost Analyst,522406.16000000003,2025,1980,2021,2024,Inactive,13
Female,Finance,Cost Analyst,111783.72,2025,1980,2021,2025,Inactive,3
Female,Finance,Cost Analyst,4816153.0200000005,2025,1980,2021,,Active,118
Female,Finance,Credit Analyst,106313.17000000001,2025,1980,2021,2021,Inactive,3
Female,Finance,Credit Analyst,492130.88999999996,2025,1980,2021,2022,Inactive,13
Female,Finance,Credit Analyst,504440.67000000016,2025,1980,2021,2023,Inactive,13
Female,Finance,Credit Analyst,730908.52,2025,1980,2021,2024,Inactive,18
Female,Finance,Credit Analyst,82769.57,2025,1980,2021,2025,Inactive,2
Female,Finance,Credit Analyst,3755295.6900000004,2025,1980,2021,,Active,93
Female,Finance,Finance Director,90073.3,2025,1980,2021,2021,Inactive,2
Female,Finance,Finance Director,460847.87,2025,1980,2021,2022,Inactive,12
Female,Finance,Finance Director,664487.06,2025,1980,2021,2023,Inactive,15
Female,Finance,Finance Director,665141.9500000001,2025,1980,2021,2024,Inactive,16
Female,Finance,Finance Director,209239.33000000002,2025,1980,2021,2025,Inactive,5
Female,Finance,Finance Director,5195818.449999997,2025,1980,2021,,Active,131
Female,Finance,Finance Manager,111053.84999999999,2025,1980,2021,2021,Inactive,3
Female,Finance,Finance Manager,411377.78,2025,1980,2021,2022,Inactive,10
Female,Finance,Finance Manager,651688.4800000001,2025,1980,2021,2023,Inactive,17
Female,Finance,Finance Manager,536927.3099999999,2025,1980,2021,2024,Inactive,13
Female,Finance,Finance Manager,70869.52,2025,1980,2021,2025,Inactive,2
